3292.28,242.95,26.51,1196.49,1197.11
3292.28,242.95,26.51,1196.49,1197.11
3292.28,242.95,26.51,1196.49,1197.11
3292.28,242.95,26.51,1196.49,1197.11
3292.44,242.95,26.51,1196.49,1197.11
3292.44,242.81,26.51,1196.49,1197.11
3292.44,242.81,26.52,1196.49,1197.11
3292.44,242.81,26.52,1196.84,1197.11
3292.44,242.81,26.52,1196.84,1196.97
3292.44,242.81,26.52,1196.84,1196.97
3292.44,242.81,26.52,1196.84,1196.97
3292.44,242.81,26.52,1196.84,1196.97
3292.46,242.81,26.52,1196.84,1196.97
3292.46,242.78,26.52,1196.84,1196.97
3292.46,242.78,26.54,1196.84,1196.97
3292.46,242.78,26.54,1196.72,1196.97
3292.46,242.78,26.54,1196.72,1197.04
3292.46,242.78,26.54,1196.72,1197.04
3292.46,242.78,26.54,1196.72,1197.04
3292.46,242.78,26.54,1196.72,1197.04
3292.50,242.78,26.54,1196.72,1197.04
3292.50,242.66,26.54,1196.72,1197.04
3292.50,242.66,26.53,1196.72,1197.04
3292.50,242.66,26.53,1197.22,1197.04
3292.50,242.66,26.53,1197.22,1197.16
3292.50,242.66,26.53,1197.22,1197.16
3292.50,242.66,26.53,1197.22,1197.16
3292.50,242.66,26.53,1197.22,1197.16
3292.66,242.66,26.53,1197.22,1197.16
3292.66,242.63,26.53,1197.22,1197.16
3292.66,242.63,26.53,1197.22,1197.16
3292.66,242.63,26.53,1197.09,1197.16
3292.66,242.63,26.53,1197.09,1196.96
3292.66,242.63,26.53,1197.09,1196.96
3292.66,242.63,26.53,1197.09,1196.96
3292.66,242.63,26.53,1197.09,1196.96
3292.47,242.63,26.53,1197.09,1196.96
3292.47,242.53,26.53,1197.09,1196.96
3292.47,242.53,26.54,1197.09,1196.96
3292.47,242.53,26.54,1197.01,1196.96
3292.47,242.53,26.54,1197.01,1197.13
3292.47,242.53,26.54,1197.01,1197.13
3292.47,242.53,26.54,1197.01,1197.13
3292.47,242.53,26.54,1197.01,1197.13
3292.57,242.53,26.54,1197.01,1197.13
3292.57,242.40,26.54,1197.01,1197.13
3292.57,242.40,26.55,1197.01,1197.13
3292.57,242.40,26.55,1196.88,1197.13
3292.57,242.40,26.55,1196.88,1197.14
3292.57,242.40,26.55,1196.88,1197.14
3292.57,242.40,26.55,1196.88,1197.14
3292.57,242.40,26.55,1196.88,1197.14
3292.71,242.40,26.55,1196.88,1197.14
3292.71,242.28,26.55,1196.88,1197.14
3292.71,242.28,26.55,1196.88,1197.14
3292.71,242.28,26.55,1197.23,1197.14
3292.71,242.28,26.55,1197.23,1197.14
3292.71,242.28,26.55,1197.23,1197.14
3292.71,242.28,26.55,1197.23,1197.14
3292.71,242.28,26.55,1197.23,1197.14
3292.63,242.28,26.55,1197.23,1197.14
3292.63,242.42,26.55,1197.23,1197.14
3292.63,242.42,26.54,1197.23,1197.14
3292.63,242.42,26.54,1197.18,1197.14
3292.63,242.42,26.54,1197.18,1198.22
3292.63,242.42,26.54,1197.18,1198.22
3292.63,242.42,26.54,1197.18,1198.22
3292.63,242.42,26.54,1197.18,1198.22
3292.17,242.42,26.54,1197.18,1198.22
3292.17,242.37,26.54,1197.18,1198.22
3292.17,242.37,26.51,1197.18,1198.22
3292.17,242.37,26.51,1197.58,1198.22
3292.17,242.37,26.51,1197.58,1197.20
3292.17,242.37,26.51,1197.58,1197.20
3292.17,242.37,26.51,1197.58,1197.20
3292.17,242.37,26.51,1197.58,1197.20
3292.47,242.37,26.51,1197.58,1197.20
3292.47,242.29,26.51,1197.58,1197.20
3292.47,242.29,26.52,1197.58,1197.20
3292.47,242.29,26.52,1197.55,1197.20
3292.47,242.29,26.52,1197.55,1197.50
3292.47,242.29,26.52,1197.55,1197.50
3292.47,242.29,26.52,1197.55,1197.50
3292.47,242.29,26.52,1197.55,1197.50
3292.59,242.29,26.52,1197.55,1197.50
3292.59,242.16,26.52,1197.55,1197.50
3292.59,242.16,26.53,1197.55,1197.50
3292.59,242.16,26.53,1197.05,1197.50
3292.59,242.16,26.53,1197.05,1197.33
3292.59,242.16,26.53,1197.05,1197.33
3292.59,242.16,26.53,1197.05,1197.33
3292.59,242.16,26.53,1197.05,1197.33
3292.60,242.16,26.53,1197.05,1197.33
3292.60,242.07,26.53,1197.05,1197.33
3292.60,242.07,26.53,1197.05,1197.33
3292.60,242.07,26.53,1197.18,1197.33
3292.60,242.07,26.53,1197.18,1197.26
3292.60,242.07,26.53,1197.18,1197.26
3292.60,242.07,26.53,1197.18,1197.26
3292.60,242.07,26.53,1197.18,1197.26
3292.66,242.07,26.53,1197.18,1197.26
3292.66,294.79,26.53,1197.18,1197.26
3292.66,294.79,26.49,1197.18,1197.26
3292.66,294.79,26.49,1197.41,1197.26
3292.66,294.79,26.49,1197.41,1197.17
3292.66,294.79,26.49,1197.41,1197.17
3292.66,294.79,26.49,1197.41,1197.17
3292.66,294.79,26.49,1197.41,1197.17
3292.57,294.79,26.49,1197.41,1197.17
3292.57,241.93,26.49,1197.41,1197.17
3292.57,241.93,26.50,1197.41,1197.17
3292.57,241.93,26.50,1197.40,1197.17
3292.57,241.93,26.50,1197.40,1197.01
3292.57,241.93,26.50,1197.40,1197.01
3292.57,241.93,26.50,1197.40,1197.01
3292.57,241.93,26.50,1197.40,1197.01
3292.63,241.93,26.50,1197.40,1197.01
3292.63,241.97,26.50,1197.40,1197.01
3292.63,241.97,26.53,1197.40,1197.01
3292.63,241.97,26.53,1197.48,1197.01
3292.63,241.97,26.53,1197.48,1197.20
3292.63,241.97,26.53,1197.48,1197.20
3292.63,241.97,26.53,1197.48,1197.20
3292.63,241.97,26.53,1197.48,1197.20
3292.70,241.97,26.53,1197.48,1197.20
3292.70,242.02,26.53,1197.48,1197.20
3292.70,242.02,26.56,1197.48,1197.20
3292.70,242.02,26.56,1197.35,1197.20
3292.70,242.02,26.56,1197.35,1197.82
3292.70,242.02,26.56,1197.35,1197.82
3292.70,242.02,26.56,1197.35,1197.82
3292.70,242.02,26.56,1197.35,1197.82
3292.55,242.02,26.56,1197.35,1197.82
3292.55,241.37,26.56,1197.35,1197.82
3292.55,241.37,26.64,1197.35,1197.82
3292.55,241.37,26.64,1197.46,1197.82
3292.55,241.37,26.64,1197.46,1197.19
3292.55,241.37,26.64,1197.46,1197.19
3292.55,241.37,26.64,1197.46,1197.19
3292.55,241.37,26.64,1197.46,1197.19
3292.80,241.37,26.64,1197.46,1197.19
3292.80,241.35,26.64,1197.46,1197.19
3292.80,241.35,26.62,1197.46,1197.19
3292.80,241.35,26.62,1197.68,1197.19
3292.80,241.35,26.62,1197.68,1197.34
3292.80,241.35,26.62,1197.68,1197.34
3292.80,241.35,26.62,1197.68,1197.34
3292.80,241.35,26.62,1197.68,1197.34
3292.73,241.35,26.62,1197.68,1197.34
3292.73,241.48,26.62,1197.68,1197.34
3292.73,241.48,26.62,1197.68,1197.34
3292.73,241.48,26.62,1197.30,1197.34
3292.73,241.48,26.62,1197.30,1197.59
3292.73,241.48,26.62,1197.30,1197.59
3292.73,241.48,26.62,1197.30,1197.59
3292.73,241.48,26.62,1197.30,1197.59
3292.75,241.48,26.62,1197.30,1197.59
3292.75,241.42,26.62,1197.30,1197.59
3292.75,241.42,26.63,1197.30,1197.59
3292.75,241.42,26.63,1197.08,1197.59
3292.75,241.42,26.63,1197.08,1197.47
3292.75,241.42,26.63,1197.08,1197.47
3292.75,241.42,26.63,1197.08,1197.47
3292.75,241.42,26.63,1197.08,1197.47
3292.66,241.42,26.63,1197.08,1197.47
3292.66,241.86,26.63,1197.08,1197.47
3292.66,241.86,26.62,1197.08,1197.47
3292.66,241.86,26.62,1197.71,1197.47
3292.66,241.86,26.62,1197.71,1197.36
3292.66,241.86,26.62,1197.71,1197.36
3292.66,241.86,26.62,1197.71,1197.36
3292.66,241.86,26.62,1197.71,1197.36
3292.63,241.86,26.62,1197.71,1197.36
3292.63,241.56,26.62,1197.71,1197.36
3292.63,241.56,26.59,1197.71,1197.36
3292.63,241.56,26.59,1197.56,1197.36
3292.63,241.56,26.59,1197.56,1197.94
3292.63,241.56,26.59,1197.56,1197.94
3292.63,241.56,26.59,1197.56,1197.94
3292.63,241.56,26.59,1197.56,1197.94
3292.76,241.56,26.59,1197.56,1197.94
3292.76,240.73,26.59,1197.56,1197.94
3292.76,240.73,26.60,1197.56,1197.94
3292.76,240.73,26.60,1197.31,1197.94
3292.76,240.73,26.60,1197.31,1197.80
3292.76,240.73,26.60,1197.31,1197.80
3292.76,240.73,26.60,1197.31,1197.80
3292.76,240.73,26.60,1197.31,1197.80
3292.70,240.73,26.60,1197.31,1197.80
3292.70,241.33,26.60,1197.31,1197.80
3292.70,241.33,26.63,1197.31,1197.80
3292.70,241.33,26.63,1197.71,1197.80
3292.70,241.33,26.63,1197.71,1197.37
3292.70,241.33,26.63,1197.71,1197.37
3292.70,241.33,26.63,1197.71,1197.37
3292.70,241.33,26.63,1197.71,1197.37
3292.59,241.33,26.63,1197.71,1197.37
3292.59,240.89,26.63,1197.71,1197.37
3292.59,240.89,26.62,1197.71,1197.37
3292.59,240.89,26.62,1197.76,1197.37
3292.59,240.89,26.62,1197.76,1197.68
3292.59,240.89,26.62,1197.76,1197.68
3292.59,240.89,26.62,1197.76,1197.68
3292.59,240.89,26.62,1197.76,1197.68
3292.71,240.89,26.62,1197.76,1197.68
3292.71,240.69,26.62,1197.76,1197.68
3292.71,240.69,26.66,1197.76,1197.68
3292.71,240.69,26.66,1197.30,1197.68
3292.71,240.69,26.66,1197.30,1197.60
3292.71,240.69,26.66,1197.30,1197.60
3292.71,240.69,26.66,1197.30,1197.60
3292.71,240.69,26.66,1197.30,1197.60
3292.55,240.69,26.66,1197.30,1197.60
3292.55,240.35,26.66,1197.30,1197.60
3292.55,240.35,26.67,1197.30,1197.60
3292.55,240.35,26.67,1197.53,1197.60
3292.55,240.35,26.67,1197.53,1197.44
3292.55,240.35,26.67,1197.53,1197.44
3292.55,240.35,26.67,1197.53,1197.44
3292.55,240.35,26.67,1197.53,1197.44
3292.70,240.35,26.67,1197.53,1197.44
3292.70,240.35,26.67,1197.53,1197.44
3292.70,240.35,26.60,1197.53,1197.44
3292.70,240.35,26.60,1197.69,1197.44
3292.70,240.35,26.60,1197.69,1197.51
3292.70,240.35,26.60,1197.69,1197.51
3292.70,240.35,26.60,1197.69,1197.51
3292.70,240.35,26.60,1197.69,1197.51
3292.66,240.35,26.60,1197.69,1197.51
3292.66,239.56,26.60,1197.69,1197.51
3292.66,239.56,26.63,1197.69,1197.51
3292.66,239.56,26.63,1197.44,1197.51
3292.66,239.56,26.63,1197.44,1197.77
3292.66,239.56,26.63,1197.44,1197.77
3292.66,239.56,26.63,1197.44,1197.77
3292.66,239.56,26.63,1197.44,1197.77
3292.75,239.56,26.63,1197.44,1197.77
3292.75,239.55,26.63,1197.44,1197.77
3292.75,239.55,26.64,1197.44,1197.77
3292.75,239.55,26.64,1197.96,1197.77
3292.75,239.55,26.64,1197.96,1197.41
3292.75,239.55,26.64,1197.96,1197.41
3292.75,239.55,26.64,1197.96,1197.41
3292.75,239.55,26.64,1197.96,1197.41
3292.64,239.55,26.64,1197.96,1197.41
3292.64,239.45,26.64,1197.96,1197.41
3292.64,239.45,26.65,1197.96,1197.41
3292.64,239.45,26.65,1197.51,1197.41
3292.64,239.45,26.65,1197.51,1197.68
3292.64,239.45,26.65,1197.51,1197.68
3292.64,239.45,26.65,1197.51,1197.68
3292.64,239.45,26.65,1197.51,1197.68
3292.63,239.45,26.65,1197.51,1197.68
3292.63,239.53,26.65,1197.51,1197.68
3292.63,239.53,26.64,1197.51,1197.68
3292.63,239.53,26.64,1197.52,1197.68
3292.63,239.53,26.64,1197.52,1197.59
3292.63,239.53,26.64,1197.52,1197.59
3292.63,239.53,26.64,1197.52,1197.59
3292.63,239.53,26.64,1197.52,1197.59
3292.35,239.53,26.64,1197.52,1197.59
3292.35,239.51,26.64,1197.52,1197.59
3292.35,239.51,26.67,1197.52,1197.59
3292.35,239.51,26.67,1197.90,1197.59
3292.35,239.51,26.67,1197.90,1197.10
3292.35,239.51,26.67,1197.90,1197.10
3292.35,239.51,26.67,1197.90,1197.10
3292.35,239.51,26.67,1197.90,1197.10
3292.66,239.51,26.67,1197.90,1197.10
3292.66,239.42,26.67,1197.90,1197.10
3292.66,239.42,26.64,1197.90,1197.10
3292.66,239.42,26.64,1197.13,1197.10
3292.66,239.42,26.64,1197.13,1197.78
3292.66,239.42,26.64,1197.13,1197.78
3292.66,239.42,26.64,1197.13,1197.78
3292.66,239.42,26.64,1197.13,1197.78
3292.58,239.42,26.64,1197.13,1197.78
3292.58,239.34,26.64,1197.13,1197.78
3292.58,239.34,26.65,1197.13,1197.78
3292.58,239.34,26.65,1197.67,1197.78
3292.58,239.34,26.65,1197.67,1197.45
3292.58,239.34,26.65,1197.67,1197.45
3292.58,239.34,26.65,1197.67,1197.45
3292.58,239.34,26.65,1197.67,1197.45
3292.65,239.34,26.65,1197.67,1197.45
3292.65,239.33,26.65,1197.67,1197.45
3292.65,239.33,26.60,1197.67,1197.45
3292.65,239.33,26.60,1197.77,1197.45
3292.65,239.33,26.60,1197.77,1197.44
3292.65,239.33,26.60,1197.77,1197.44
3292.65,239.33,26.60,1197.77,1197.44
3292.65,239.33,26.60,1197.77,1197.44
3292.43,239.33,26.60,1197.77,1197.44
3292.43,239.40,26.60,1197.77,1197.44
3292.43,239.40,26.61,1197.77,1197.44
3292.43,239.40,26.61,1197.67,1197.44
3292.43,239.40,26.61,1197.67,1197.44
3292.43,239.40,26.61,1197.67,1197.44
3292.43,239.40,26.61,1197.67,1197.44
3292.43,239.40,26.61,1197.67,1197.44
3292.61,239.40,26.61,1197.67,1197.44
3292.61,239.29,26.61,1197.67,1197.44
3292.61,239.29,26.61,1197.67,1197.44
3292.61,239.29,26.61,1197.68,1197.44
3292.61,239.29,26.61,1197.68,1197.87
3292.61,239.29,26.61,1197.68,1197.87
3292.61,239.29,26.61,1197.68,1197.87
3292.61,239.29,26.61,1197.68,1197.87
3292.90,239.29,26.61,1197.68,1197.87
3292.90,239.24,26.61,1197.68,1197.87
3292.90,239.24,26.59,1197.68,1197.87
3292.90,239.24,26.59,1197.52,1197.87
3292.90,239.24,26.59,1197.52,1197.50
3292.90,239.24,26.59,1197.52,1197.50
3292.90,239.24,26.59,1197.52,1197.50
3292.90,239.24,26.59,1197.52,1197.50
3292.66,239.24,26.59,1197.52,1197.50
3292.66,239.10,26.59,1197.52,1197.50
3292.66,239.10,26.63,1197.52,1197.50
3292.66,239.10,26.63,1198.14,1197.50
3292.66,239.10,26.63,1198.14,1197.65
3292.66,239.10,26.63,1198.14,1197.65
3292.66,239.10,26.63,1198.14,1197.65
3292.66,239.10,26.63,1198.14,1197.65
3292.69,239.10,26.63,1198.14,1197.65
3292.69,239.07,26.63,1198.14,1197.65
3292.69,239.07,26.62,1198.14,1197.65
3292.69,239.07,26.62,1197.83,1197.65
3292.69,239.07,26.62,1197.83,1197.56
3292.69,239.07,26.62,1197.83,1197.56
3292.69,239.07,26.62,1197.83,1197.56
3292.69,239.07,26.62,1197.83,1197.56
3292.70,239.07,26.62,1197.83,1197.56
3292.70,238.97,26.62,1197.83,1197.56
3292.70,238.97,26.62,1197.83,1197.56
3292.70,238.97,26.62,1197.73,1197.56
3292.70,238.97,26.62,1197.73,1197.62
3292.70,238.97,26.62,1197.73,1197.62
3292.70,238.97,26.62,1197.73,1197.62
3292.70,238.97,26.62,1197.73,1197.62
3292.91,238.97,26.62,1197.73,1197.62
3292.91,238.94,26.62,1197.73,1197.62
3292.91,238.94,26.61,1197.73,1197.62
3292.91,238.94,26.61,1197.43,1197.62
3292.91,238.94,26.61,1197.43,1197.88
3292.91,238.94,26.61,1197.43,1197.88
3292.91,238.94,26.61,1197.43,1197.88
3292.91,238.94,26.61,1197.43,1197.88
3292.84,238.94,26.61,1197.43,1197.88
3292.84,238.90,26.61,1197.43,1197.88
3292.84,238.90,26.60,1197.43,1197.88
3292.84,238.90,26.60,1197.73,1197.88
3292.84,238.90,26.60,1197.73,1197.83
3292.84,238.90,26.60,1197.73,1197.83
3292.84,238.90,26.60,1197.73,1197.83
3292.84,238.90,26.60,1197.73,1197.83
3292.83,238.90,26.60,1197.73,1197.83
3292.83,238.88,26.60,1197.73,1197.83
3292.83,238.88,26.62,1197.73,1197.83
3292.83,238.88,26.62,1197.85,1197.83
3292.83,238.88,26.62,1197.85,1198.00
3292.83,238.88,26.62,1197.85,1198.00
3292.83,238.88,26.62,1197.85,1198.00
3292.83,238.88,26.62,1197.85,1198.00
3292.70,238.88,26.62,1197.85,1198.00
3292.70,238.79,26.62,1197.85,1198.00
3292.70,238.79,26.63,1197.85,1198.00
3292.70,238.79,26.63,1197.82,1198.00
3292.70,238.79,26.63,1197.82,1197.95
3292.70,238.79,26.63,1197.82,1197.95
3292.70,238.79,26.63,1197.82,1197.95
3292.70,238.79,26.63,1197.82,1197.95
3292.65,238.79,26.63,1197.82,1197.95
3292.65,238.76,26.63,1197.82,1197.95
3292.65,238.76,26.63,1197.82,1197.95
3292.65,238.76,26.63,1197.78,1197.95
3292.65,238.76,26.63,1197.78,1197.67
3292.65,238.76,26.63,1197.78,1197.67
3292.65,238.76,26.63,1197.78,1197.67
3292.65,238.76,26.63,1197.78,1197.67
3292.75,238.76,26.63,1197.78,1197.67
3292.75,238.76,26.63,1197.78,1197.67
3292.75,238.76,26.63,1197.78,1197.67
3292.75,238.76,26.63,1197.87,1197.67
3292.75,238.76,26.63,1197.87,1197.76
3292.75,238.76,26.63,1197.87,1197.76
3292.75,238.76,26.63,1197.87,1197.76
3292.75,238.76,26.63,1197.87,1197.76
3292.79,238.76,26.63,1197.87,1197.76
3292.79,238.74,26.63,1197.87,1197.76
3292.79,238.74,26.63,1197.87,1197.76
3292.79,238.74,26.63,1197.73,1197.76
3292.79,238.74,26.63,1197.73,1197.93
3292.79,238.74,26.63,1197.73,1197.93
3292.79,238.74,26.63,1197.73,1197.93
3292.79,238.74,26.63,1197.73,1197.93
3292.56,238.74,26.63,1197.73,1197.93
3292.56,238.70,26.63,1197.73,1197.93
3292.56,238.70,26.64,1197.73,1197.93
3292.56,238.70,26.64,1197.80,1197.93
3292.56,238.70,26.64,1197.80,1197.56
3292.56,238.70,26.64,1197.80,1197.56
3292.56,238.70,26.64,1197.80,1197.56
3292.56,238.70,26.64,1197.80,1197.56
3292.79,238.70,26.64,1197.80,1197.56
3292.79,238.66,26.64,1197.80,1197.56
3292.79,238.66,26.63,1197.80,1197.56
3292.79,238.66,26.63,1197.33,1197.56
3292.79,238.66,26.63,1197.33,1197.90
3292.79,238.66,26.63,1197.33,1197.90
3292.79,238.66,26.63,1197.33,1197.90
3292.79,238.66,26.63,1197.33,1197.90
3292.70,238.66,26.63,1197.33,1197.90
3292.70,238.72,26.63,1197.33,1197.90
3292.70,238.72,26.61,1197.33,1197.90
3292.70,238.72,26.61,1197.73,1197.90
3292.70,238.72,26.61,1197.73,1197.37
3292.70,238.72,26.61,1197.73,1197.37
3292.70,238.72,26.61,1197.73,1197.37
3292.70,238.72,26.61,1197.73,1197.37
3292.76,238.72,26.61,1197.73,1197.37
3292.76,238.64,26.61,1197.73,1197.37
3292.76,238.64,26.63,1197.73,1197.37
3292.76,238.64,26.63,1197.44,1197.37
3292.76,238.64,26.63,1197.44,1197.92
3292.76,238.64,26.63,1197.44,1197.92
3292.76,238.64,26.63,1197.44,1197.92
3292.76,238.64,26.63,1197.44,1197.92
3292.57,238.64,26.63,1197.44,1197.92
3292.57,238.61,26.63,1197.44,1197.92
3292.57,238.61,26.62,1197.44,1197.92
3292.57,238.61,26.62,1197.53,1197.92
3292.57,238.61,26.62,1197.53,1197.71
3292.57,238.61,26.62,1197.53,1197.71
3292.57,238.61,26.62,1197.53,1197.71
3292.57,238.61,26.62,1197.53,1197.71
3292.73,238.61,26.62,1197.53,1197.71
3292.73,238.55,26.62,1197.53,1197.71
3292.73,238.55,26.65,1197.53,1197.71
3292.73,238.55,26.65,1198.00,1197.71
3292.73,238.55,26.65,1198.00,1197.72
3292.73,238.55,26.65,1198.00,1197.72
3292.73,238.55,26.65,1198.00,1197.72
3292.73,238.55,26.65,1198.00,1197.72
3292.77,238.55,26.65,1198.00,1197.72
3292.77,238.49,26.65,1198.00,1197.72
3292.77,238.49,26.64,1198.00,1197.72
3292.77,238.49,26.64,1197.66,1197.72
3292.77,238.49,26.64,1197.66,1198.03
3292.77,238.49,26.64,1197.66,1198.03
3292.77,238.49,26.64,1197.66,1198.03
3292.77,238.49,26.64,1197.66,1198.03
3292.72,238.49,26.64,1197.66,1198.03
3292.72,238.48,26.64,1197.66,1198.03
3292.72,238.48,26.64,1197.66,1198.03
3292.72,238.48,26.64,1197.90,1198.03
3292.72,238.48,26.64,1197.90,1197.97
3292.72,238.48,26.64,1197.90,1197.97
3292.72,238.48,26.64,1197.90,1197.97
3292.72,238.48,26.64,1197.90,1197.97
3292.69,238.48,26.64,1197.90,1197.97
3292.69,238.54,26.64,1197.90,1197.97
3292.69,238.54,26.63,1197.90,1197.97
3292.69,238.54,26.63,1197.64,1197.97
3292.69,238.54,26.63,1197.64,1197.97
3292.69,238.54,26.63,1197.64,1197.97
3292.69,238.54,26.63,1197.64,1197.97
3292.69,238.54,26.63,1197.64,1197.97
3292.80,238.54,26.63,1197.64,1197.97
3292.80,238.45,26.63,1197.64,1197.97
3292.80,238.45,26.65,1197.64,1197.97
3292.80,238.45,26.65,1197.99,1197.97
3292.80,238.45,26.65,1197.99,1197.81
3292.80,238.45,26.65,1197.99,1197.81
3292.80,238.45,26.65,1197.99,1197.81
3292.80,238.45,26.65,1197.99,1197.81
3292.94,238.45,26.65,1197.99,1197.81
3292.94,238.41,26.65,1197.99,1197.81
3292.94,238.41,26.65,1197.99,1197.81
3292.94,238.41,26.65,1197.90,1197.81
3292.94,238.41,26.65,1197.90,1198.08
3292.94,238.41,26.65,1197.90,1198.08
3292.94,238.41,26.65,1197.90,1198.08
3292.94,238.41,26.65,1197.90,1198.08
3293.00,238.41,26.65,1197.90,1198.08
3293.00,238.36,26.65,1197.90,1198.08
3293.00,238.36,26.64,1197.90,1198.08
3293.00,238.36,26.64,1197.75,1198.08
3293.00,238.36,26.64,1197.75,1198.34
3293.00,238.36,26.64,1197.75,1198.34
3293.00,238.36,26.64,1197.75,1198.34
3293.00,238.36,26.64,1197.75,1198.34
3292.89,238.36,26.64,1197.75,1198.34
3292.89,238.32,26.64,1197.75,1198.34
3292.89,238.32,26.66,1197.75,1198.34
3292.89,238.32,26.66,1197.90,1198.34
3292.89,238.32,26.66,1197.90,1197.99
3292.89,238.32,26.66,1197.90,1197.99
3292.89,238.32,26.66,1197.90,1197.99
3292.89,238.32,26.66,1197.90,1197.99
3293.00,238.32,26.66,1197.90,1197.99
3293.00,238.24,26.66,1197.90,1197.99
3293.00,238.24,26.66,1197.90,1197.99
3293.00,238.24,26.66,1197.63,1197.99
3293.00,238.24,26.66,1197.63,1197.75
3293.00,238.24,26.66,1197.63,1197.75
3293.00,238.24,26.66,1197.63,1197.75
3293.00,238.24,26.66,1197.63,1197.75
3292.96,238.24,26.66,1197.63,1197.75
3292.96,238.28,26.66,1197.63,1197.75
3292.96,238.28,26.65,1197.63,1197.75
3292.96,238.28,26.65,1197.88,1197.75
3292.96,238.28,26.65,1197.88,1197.74
3292.96,238.28,26.65,1197.88,1197.74
3292.96,238.28,26.65,1197.88,1197.74
3292.96,238.28,26.65,1197.88,1197.74
3292.80,238.28,26.65,1197.88,1197.74
3292.80,238.20,26.65,1197.88,1197.74
3292.80,238.20,26.67,1197.88,1197.74
3292.80,238.20,26.67,1198.00,1197.74
3292.80,238.20,26.67,1198.00,1197.71
3292.80,238.20,26.67,1198.00,1197.71
3292.80,238.20,26.67,1198.00,1197.71
3292.80,238.20,26.67,1198.00,1197.71
3292.80,238.20,26.67,1198.00,1197.71
3292.80,238.21,26.67,1198.00,1197.71
3292.80,238.21,26.66,1198.00,1197.71
3292.80,238.21,26.66,1197.66,1197.71
3292.80,238.21,26.66,1197.66,1197.96
3292.80,238.21,26.66,1197.66,1197.96
3292.80,238.21,26.66,1197.66,1197.96
3292.80,238.21,26.66,1197.66,1197.96
3292.82,238.21,26.66,1197.66,1197.96
3292.82,238.15,26.66,1197.66,1197.96
3292.82,238.15,26.69,1197.66,1197.96
3292.82,238.15,26.69,1197.74,1197.96
3292.82,238.15,26.69,1197.74,1197.88
3292.82,238.15,26.69,1197.74,1197.88
3292.82,238.15,26.69,1197.74,1197.88
3292.82,238.15,26.69,1197.74,1197.88
3292.76,238.15,26.69,1197.74,1197.88
3292.76,238.11,26.69,1197.74,1197.88
3292.76,238.11,26.69,1197.74,1197.88
3292.76,238.11,26.69,1197.62,1197.88
3292.76,238.11,26.69,1197.62,1198.09
3292.76,238.11,26.69,1197.62,1198.09
